gene	log2FC	                          p	               padj	        n
SYNE1	1.94899093293742	0.000769791361215183	0.112925727020741	9
CYSLTR1	1.50493425624997	0.000776327049851733	0.112925727020741	9
TRIB3	-1.84286389421111	0.000815499469865484	0.115967901347489	9
PDCD5	1.11940040339773	0.000821758553512884	0.115967901347489	9
PIN4	0.833888413044896	0.00082352366296472	0.115967901347489	9
MRPL42	1.02754139536973	0.000846750035992176	0.117983476067668	9
GTPBP8	0.898888060890249	0.000864546263804852	0.119208321812342	9
NCBP2	0.904132414765666	0.000899682756162421	0.121695391057494	9
SLIRP	1.16956039463621	0.000900970637125815	0.121695391057494	9
TOMM22	2.99857968611675	0.000925726049609982	0.122757256868963	9
MTHFD2	-1.14742847535865	0.000927379745176121	0.122757256868963	9
FLNA	-1.06628197664933	0.00094334826681757	0.123220303598884	9
DBI	0.809063985000107	0.000967251768745215	0.123220303598884	9
RPL23	0.911257685426161	0.000967506493019324	0.123220303598884	9
ARG1	-1.54581730413317	0.000971140597902635	0.123220303598884	9
RARRES1	2.05010982736772	0.000977421763079464	0.123220303598884	9
TRAF6	-0.863492835422785	0.00105644203665717	0.128449386477734	9
TM4SF20	1.91384060756378	0.00106209422051937	0.128449386477734	9
CAPN5	-0.826055913208539	0.00108750239860097	0.128449386477734	9
PPCS	1.03779097028375	0.00110284678260566	0.128449386477734	9
RGS19	-0.805543071213783	0.00110398734604751	0.128449386477734	9
PDHA1	0.791491767779352	0.00110943653418498	0.128449386477734	9
SBF1	-0.956893009821778	0.0011121566410713	0.128449386477734	9
SNX17	-1.04921269628034	0.00111506996287949	0.128449386477734	9
RPGR	2.05535422221857	0.00112156132187717	0.128449386477734	9
ZFPL1	-0.979813571735887	0.00112464731630981	0.128449386477734	9
RBPMS	-1.01372844542113	0.00113134050834272	0.128449386477734	9
PSMA4	1.09014935615387	0.00113534624294741	0.128449386477734	9
CCT6A	0.892353057419291	0.00115876851980004	0.12998829573384	9
AKT1	-0.994552221959274	0.00118227410188596	0.130868816368786	9
PIK3C2B	-1.06279332806643	0.00119210620126128	0.130868816368786	9
GRAP	2.21410170153993	0.00120751697711638	0.130868816368786	9
TIMM23	0.778494581478776	0.00122161972634633	0.130868816368786	9
RBX1	0.755877997087118	0.00122843190755605	0.130868816368786	9
